Age,Gender,Sentiment,Food
51,man,sad,"Mint Sauce"
22,man,happy,"Lime Pickle"
65,woman,fear,"Mango Chutney"
37,woman,angry,"Red Sauce"
33,woman,fear,"Onion Chutney"
50,man,happy,"Mint Sauce"
32,woman,fear,"Mango Chutney"
56,woman,angry,"Onion Chutney"
35,man,happy,"Red Sauce"
29,man,angry,"Mint Sauce"
15,woman,angry,"Mango Chutney"
33,man,surprise,"Mango Chutney"
47,woman,fear,"Mint Sauce"
18,woman,angry,"Mint Sauce"
41,woman,sad,"Mint Sauce"
19,man,disgust,"Mango Chutney"
58,man,disgust,"Red Sauce"
48,woman,happy,"Mango Chutney"
15,man,happy,"Mango Chutney"
57,woman,angry,"Mango Chutney"
22,man,angry,"Lime Pickle"
48,woman,disgust,"Mango Chutney"
60,woman,happy,"Mint Sauce"
52,man,happy,"Mango Chutney"
38,woman,surprise,"Red Sauce"
50,man,surprise,"Mango Chutney"
33,man,happy,"Mango Chutney"
43,woman,sad,"Mint Sauce"
30,man,sad,"Mint Sauce"
60,man,disgust,"Mango Chutney"
69,woman,happy,"Mint Sauce"
25,woman,happy,"Onion Chutney"
49,man,angry,"Onion Chutney"
42,woman,surprise,"Red Sauce"
57,woman,surprise,"Onion Chutney"
53,man,sad,"Onion Chutney"
39,woman,surprise,"Mango Chutney"
50,man,happy,"Mango Chutney"
67,man,sad,"Mango Chutney"
27,man,surprise,"Red Sauce"
60,man,disgust,"Mint Sauce"
50,man,sad,"Mango Chutney"
42,woman,fear,"Mint Sauce"
57,man,fear,"Red Sauce"
60,woman,happy,"Red Sauce"
24,woman,happy,"Onion Chutney"
37,woman,disgust,"Lime Pickle"
44,woman,fear,"Mint Sauce"
42,woman,surprise,"Lime Pickle"
46,man,surprise,"Mango Chutney"
37,man,fear,"Mango Chutney"
20,man,fear,"Onion Chutney"
62,man,surprise,"Lime Pickle"
46,man,surprise,"Mint Sauce"
48,woman,fear,"Red Sauce"
19,woman,disgust,"Onion Chutney"
49,man,surprise,"Onion Chutney"
68,man,angry,"Lime Pickle"
29,woman,happy,"Mango Chutney"
18,woman,surprise,"Mango Chutney"
20,woman,surprise,"Mint Sauce"
37,woman,angry,"Mango Chutney"
32,woman,disgust,"Mango Chutney"
35,man,happy,"Mint Sauce"
46,woman,sad,"Mint Sauce"
45,woman,sad,"Mango Chutney"
66,woman,happy,"Red Sauce"
47,man,angry,"Mango Chutney"
22,woman,happy,"Mint Sauce"
26,woman,fear,"Onion Chutney"
22,man,happy,"Mango Chutney"
40,man,happy,"Red Sauce"
28,woman,happy,"Mint Sauce"
68,woman,angry,"Onion Chutney"
32,woman,disgust,"Lime Pickle"
57,woman,sad,"Mango Chutney"
68,man,sad,"Red Sauce"
31,woman,fear,"Onion Chutney"
21,woman,sad,"Mint Sauce"
47,woman,disgust,"Mango Chutney"
37,man,fear,"Mango Chutney"
64,woman,sad,"Mango Chutney"
21,man,fear,"Mint Sauce"
35,man,fear,"Lime Pickle"
54,woman,surprise,"Onion Chutney"
37,man,sad,"Mango Chutney"
47,woman,sad,"Mint Sauce"
67,man,angry,"Mint Sauce"
23,woman,happy,"Mango Chutney"
20,man,fear,"Mango Chutney"
69,woman,fear,"Mango Chutney"
34,woman,surprise,"Onion Chutney"
42,man,disgust,"Red Sauce"
45,woman,sad,"Mint Sauce"
31,man,surprise,"Mint Sauce"
68,woman,disgust,"Mango Chutney"
40,man,disgust,"Red Sauce"
46,man,angry,"Mango Chutney"
16,woman,fear,"Mint Sauce"
47,woman,happy,"Mint Sauce"
69,woman,disgust,"Mint Sauce"
55,woman,angry,"Mango Chutney"
31,woman,disgust,"Mango Chutney"
58,man,happy,"Onion Chutney"
37,man,sad,"Red Sauce"
43,man,fear,"Mango Chutney"
16,man,happy,"Mango Chutney"
31,man,sad,"Mint Sauce"
31,woman,fear,"Mint Sauce"
24,woman,happy,"Mint Sauce"
34,woman,fear,"Mango Chutney"
27,woman,fear,"Lime Pickle"
52,woman,angry,"Lime Pickle"
32,man,surprise,"Mint Sauce"
16,man,fear,"Mint Sauce"
47,man,angry,"Mango Chutney"
20,man,fear,"Onion Chutney"
32,woman,fear,"Mango Chutney"
47,man,surprise,"Onion Chutney"
29,woman,fear,"Mango Chutney"
66,man,surprise,"Onion Chutney"
50,woman,disgust,"Red Sauce"
18,man,fear,"Onion Chutney"
65,man,sad,"Lime Pickle"
56,woman,sad,"Red Sauce"
65,man,disgust,"Onion Chutney"
68,man,surprise,"Lime Pickle"
57,man,fear,"Mango Chutney"
22,man,fear,"Red Sauce"
36,man,sad,"Mint Sauce"
21,woman,surprise,"Mango Chutney"
36,woman,disgust,"Lime Pickle"
46,man,surprise,"Red Sauce"
23,man,angry,"Onion Chutney"
37,man,sad,"Mango Chutney"
65,woman,happy,"Lime Pickle"
36,woman,angry,"Red Sauce"
42,man,fear,"Red Sauce"
65,woman,happy,"Onion Chutney"
28,man,surprise,"Onion Chutney"
31,man,happy,"Mint Sauce"
42,man,fear,"Mango Chutney"
40,woman,angry,"Mango Chutney"
55,woman,disgust,"Mango Chutney"
42,man,fear,"Red Sauce"
62,woman,fear,"Mango Chutney"
58,man,fear,"Onion Chutney"
24,woman,sad,"Mint Sauce"
51,woman,fear,"Mint Sauce"
16,woman,disgust,"Red Sauce"
19,man,fear,"Onion Chutney"
57,man,happy,"Mango Chutney"
22,woman,sad,"Red Sauce"
60,woman,surprise,"Mint Sauce"
44,man,angry,"Mango Chutney"
23,man,angry,"Red Sauce"
63,woman,happy,"Mango Chutney"
56,woman,angry,"Mint Sauce"
28,woman,disgust,"Mango Chutney"
65,man,angry,"Red Sauce"
52,man,surprise,"Mango Chutney"
34,man,surprise,"Mango Chutney"
45,woman,sad,"Red Sauce"
38,woman,angry,"Mango Chutney"
50,woman,happy,"Red Sauce"
59,woman,surprise,"Mint Sauce"
37,man,disgust,"Mint Sauce"
19,woman,angry,"Onion Chutney"
16,woman,angry,"Mint Sauce"
24,woman,sad,"Red Sauce"
36,man,fear,"Red Sauce"
46,woman,happy,"Lime Pickle"
38,woman,surprise,"Mango Chutney"
52,woman,disgust,"Mint Sauce"
59,woman,surprise,"Red Sauce"
48,woman,happy,"Mango Chutney"
43,man,disgust,"Onion Chutney"
62,woman,happy,"Mango Chutney"
65,woman,disgust,"Onion Chutney"
49,woman,fear,"Mint Sauce"
67,woman,fear,"Red Sauce"
68,man,happy,"Mango Chutney"
25,woman,fear,"Mango Chutney"
69,man,sad,"Mango Chutney"
67,man,angry,"Mint Sauce"
31,woman,fear,"Onion Chutney"
39,woman,sad,"Onion Chutney"
35,man,fear,"Mango Chutney"
44,man,angry,"Onion Chutney"
37,woman,disgust,"Mango Chutney"
63,woman,fear,"Lime Pickle"
36,man,fear,"Mint Sauce"
59,man,disgust,"Mint Sauce"
35,man,fear,"Mango Chutney"
44,woman,happy,"Mango Chutney"
19,woman,disgust,"Mango Chutney"
25,man,disgust,"Mint Sauce"
51,man,surprise,"Mango Chutney"
17,man,happy,"Onion Chutney"
28,man,angry,"Onion Chutney"
38,man,fear,"Lime Pickle"
29,woman,sad,"Red Sauce"
54,man,fear,"Mint Sauce"
56,woman,surprise,"Mango Chutney"
22,woman,surprise,"Red Sauce"
58,man,fear,"Mint Sauce"
63,man,angry,"Mint Sauce"
54,woman,angry,"Mint Sauce"
36,man,fear,"Mint Sauce"
68,woman,fear,"Mango Chutney"
49,woman,disgust,"Lime Pickle"
15,man,happy,"Onion Chutney"
38,woman,disgust,"Mango Chutney"
55,man,happy,"Red Sauce"
67,man,sad,"Mint Sauce"
42,man,fear,"Red Sauce"
48,woman,happy,"Mango Chutney"
62,man,disgust,"Mango Chutney"
58,man,happy,"Onion Chutney"
55,man,fear,"Mango Chutney"
19,man,disgust,"Mango Chutney"
58,man,fear,"Red Sauce"
57,woman,surprise,"Lime Pickle"
20,woman,surprise,"Onion Chutney"
15,woman,angry,"Mango Chutney"
35,woman,surprise,"Onion Chutney"
28,man,disgust,"Mango Chutney"
27,man,disgust,"Lime Pickle"
22,man,angry,"Lime Pickle"
37,man,sad,"Red Sauce"
59,woman,happy,"Mango Chutney"
68,man,surprise,"Mango Chutney"
22,man,happy,"Mint Sauce"
56,man,fear,"Mint Sauce"
42,man,fear,"Onion Chutney"
54,woman,disgust,"Onion Chutney"
57,man,fear,"Mint Sauce"
48,woman,happy,"Red Sauce"
27,woman,happy,"Mango Chutney"
54,man,fear,"Mint Sauce"
15,woman,disgust,"Onion Chutney"
65,woman,fear,"Onion Chutney"
59,woman,surprise,"Onion Chutney"
28,man,angry,"Lime Pickle"
54,woman,surprise,"Mint Sauce"
34,man,happy,"Mango Chutney"
54,man,sad,"Mint Sauce"
62,man,disgust,"Mint Sauce"
45,man,angry,"Mint Sauce"
58,man,disgust,"Mango Chutney"
48,woman,happy,"Red Sauce"
52,woman,fear,"Onion Chutney"
38,woman,angry,"Lime Pickle"
58,woman,surprise,"Mango Chutney"
67,man,angry,"Red Sauce"
44,man,disgust,"Mango Chutney"
21,woman,angry,"Mango Chutney"
47,woman,happy,"Mango Chutney"
49,man,angry,"Mango Chutney"
32,woman,disgust,"Mint Sauce"
17,man,fear,"Mint Sauce"
20,man,happy,"Mango Chutney"
54,man,happy,"Onion Chutney"
36,woman,disgust,"Onion Chutney"
48,woman,happy,"Onion Chutney"
53,man,sad,"Onion Chutney"
20,woman,surprise,"Red Sauce"
63,woman,sad,"Red Sauce"
47,woman,fear,"Mango Chutney"
29,man,angry,"Mango Chutney"
17,woman,angry,"Onion Chutney"
21,man,fear,"Mint Sauce"
17,woman,surprise,"Onion Chutney"
58,man,fear,"Mango Chutney"
35,woman,surprise,"Mango Chutney"
66,man,sad,"Mint Sauce"
24,man,disgust,"Mango Chutney"
33,man,happy,"Mango Chutney"
47,woman,happy,"Onion Chutney"
47,man,surprise,"Mint Sauce"
17,woman,disgust,"Mint Sauce"
44,man,fear,"Mint Sauce"
27,man,angry,"Onion Chutney"
43,man,angry,"Onion Chutney"
31,man,surprise,"Mint Sauce"
54,woman,disgust,"Red Sauce"
20,man,fear,"Mango Chutney"
65,man,sad,"Mint Sauce"
57,woman,surprise,"Lime Pickle"
47,man,angry,"Mint Sauce"
49,man,sad,"Mango Chutney"
53,man,sad,"Mango Chutney"
19,man,fear,"Mint Sauce"
66,man,angry,"Onion Chutney"
34,man,sad,"Mango Chutney"
30,woman,fear,"Mint Sauce"
30,woman,disgust,"Mint Sauce"
61,woman,surprise,"Mint Sauce"
56,woman,angry,"Mango Chutney"
41,woman,happy,"Mango Chutney"
60,woman,sad,"Mango Chutney"
24,man,fear,"Mango Chutney"
26,man,surprise,"Onion Chutney"
29,woman,happy,"Onion Chutney"
48,man,sad,"Mango Chutney"
21,woman,sad,"Mint Sauce"
45,man,surprise,"Mango Chutney"
55,woman,angry,"Mango Chutney"
44,man,disgust,"Mango Chutney"
62,woman,sad,"Mango Chutney"
33,woman,surprise,"Onion Chutney"
22,woman,surprise,"Mango Chutney"
54,man,fear,"Mango Chutney"
39,woman,surprise,"Mango Chutney"
52,woman,fear,"Mint Sauce"
66,woman,fear,"Mango Chutney"
54,man,sad,"Mango Chutney"
55,woman,disgust,"Red Sauce"
59,man,happy,"Lime Pickle"
48,woman,disgust,"Mango Chutney"
58,man,disgust,"Onion Chutney"
16,man,happy,"Mint Sauce"
57,woman,surprise,"Mango Chutney"
55,woman,angry,"Mango Chutney"
57,man,happy,"Onion Chutney"
17,woman,disgust,"Mango Chutney"
34,man,happy,"Mint Sauce"
54,man,happy,"Mango Chutney"
53,man,surprise,"Mango Chutney"
55,woman,disgust,"Onion Chutney"
16,woman,disgust,"Mint Sauce"
52,man,sad,"Mint Sauce"
69,man,happy,"Mint Sauce"
26,man,angry,"Mango Chutney"
19,man,happy,"Mango Chutney"
63,man,disgust,"Mango Chutney"
33,woman,disgust,"Mango Chutney"
33,man,surprise,"Mango Chutney"
61,woman,sad,"Mint Sauce"
41,man,disgust,"Red Sauce"
53,man,fear,"Red Sauce"
21,man,happy,"Onion Chutney"
34,man,surprise,"Onion Chutney"
67,woman,disgust,"Lime Pickle"
16,man,sad,"Lime Pickle"
52,woman,angry,"Mango Chutney"
31,woman,fear,"Mango Chutney"
41,man,disgust,"Mango Chutney"
64,man,surprise,"Mango Chutney"
41,woman,sad,"Mint Sauce"
40,woman,sad,"Mint Sauce"
23,woman,happy,"Mint Sauce"
34,man,happy,"Mint Sauce"
67,woman,happy,"Mango Chutney"
50,man,happy,"Mint Sauce"
61,woman,happy,"Onion Chutney"
39,woman,angry,"Mint Sauce"
60,woman,happy,"Onion Chutney"
25,woman,happy,"Mango Chutney"
55,woman,angry,"Red Sauce"
58,woman,angry,"Mango Chutney"
68,man,surprise,"Mango Chutney"
43,woman,happy,"Mango Chutney"
57,woman,sad,"Mint Sauce"
49,woman,fear,"Onion Chutney"
23,man,angry,"Mango Chutney"
24,woman,sad,"Red Sauce"
53,woman,angry,"Mango Chutney"
60,man,angry,"Mango Chutney"
68,man,happy,"Mango Chutney"
47,man,surprise,"Onion Chutney"
36,man,fear,"Mint Sauce"
36,woman,angry,"Mint Sauce"
52,woman,fear,"Onion Chutney"
51,man,sad,"Mango Chutney"
53,woman,angry,"Red Sauce"
54,man,fear,"Mint Sauce"
50,man,angry,"Mango Chutney"
61,man,fear,"Mango Chutney"
61,man,fear,"Mint Sauce"
34,man,fear,"Onion Chutney"
61,man,fear,"Onion Chutney"
29,woman,happy,"Mint Sauce"
44,woman,happy,"Red Sauce"
44,man,disgust,"Mango Chutney"
43,man,angry,"Mango Chutney"
63,man,angry,"Mint Sauce"
41,woman,angry,"Mango Chutney"
51,man,sad,"Onion Chutney"
17,man,happy,"Mint Sauce"
39,woman,sad,"Red Sauce"
46,woman,happy,"Mango Chutney"
27,woman,sad,"Onion Chutney"
28,man,surprise,"Red Sauce"
50,man,surprise,"Onion Chutney"
27,woman,fear,"Lime Pickle"
32,woman,disgust,"Red Sauce"
61,man,surprise,"Mango Chutney"
39,man,fear,"Mango Chutney"
52,woman,fear,"Mango Chutney"
23,woman,sad,"Mint Sauce"
41,man,angry,"Red Sauce"
40,man,fear,"Mango Chutney"
40,woman,angry,"Onion Chutney"
36,woman,angry,"Mango Chutney"
41,woman,surprise,"Mint Sauce"
29,man,sad,"Mint Sauce"
19,man,happy,"Red Sauce"
43,woman,happy,"Mango Chutney"
23,woman,happy,"Onion Chutney"
53,man,sad,"Lime Pickle"
23,man,fear,"Red Sauce"
46,man,disgust,"Red Sauce"
24,man,fear,"Mint Sauce"
54,man,fear,"Mint Sauce"
58,man,happy,"Mango Chutney"
54,woman,surprise,"Mango Chutney"
59,woman,sad,"Lime Pickle"
53,woman,disgust,"Mango Chutney"
58,man,fear,"Onion Chutney"
63,woman,happy,"Onion Chutney"
61,man,angry,"Mint Sauce"
45,woman,fear,"Red Sauce"
45,man,fear,"Mango Chutney"
24,woman,happy,"Mint Sauce"
31,woman,fear,"Mint Sauce"
62,man,fear,"Red Sauce"
59,man,angry,"Mango Chutney"
54,man,fear,"Mint Sauce"
53,man,surprise,"Mango Chutney"
32,man,sad,"Mint Sauce"
51,man,sad,"Onion Chutney"
33,woman,disgust,"Onion Chutney"
34,man,surprise,"Onion Chutney"
53,woman,surprise,"Lime Pickle"
55,woman,disgust,"Mint Sauce"
57,man,fear,"Mango Chutney"
17,woman,angry,"Mango Chutney"
40,woman,sad,"Red Sauce"
16,man,sad,"Onion Chutney"
31,woman,angry,"Mango Chutney"
36,man,happy,"Mango Chutney"
17,man,happy,"Mango Chutney"
47,woman,fear,"Mango Chutney"
36,woman,surprise,"Mango Chutney"
69,man,sad,"Mint Sauce"
62,woman,fear,"Onion Chutney"
61,man,disgust,"Mint Sauce"
36,man,happy,"Mango Chutney"
22,man,disgust,"Mango Chutney"
48,woman,fear,"Mango Chutney"
23,woman,surprise,"Onion Chutney"
55,woman,angry,"Onion Chutney"
32,man,surprise,"Mango Chutney"
46,woman,sad,"Red Sauce"
44,man,fear,"Red Sauce"
59,man,angry,"Red Sauce"
52,man,happy,"Mint Sauce"
66,woman,disgust,"Lime Pickle"
53,man,surprise,"Mango Chutney"
61,man,fear,"Red Sauce"
52,man,sad,"Mango Chutney"
66,woman,fear,"Onion Chutney"
62,woman,happy,"Mint Sauce"
26,woman,happy,"Mango Chutney"
55,man,sad,"Mint Sauce"
34,man,happy,"Mint Sauce"
21,man,fear,"Onion Chutney"
32,man,angry,"Mint Sauce"
16,woman,fear,"Onion Chutney"
32,woman,angry,"Mango Chutney"
51,woman,disgust,"Mango Chutney"
62,man,disgust,"Red Sauce"
40,woman,surprise,"Lime Pickle"
38,man,fear,"Mango Chutney"
18,woman,disgust,"Mint Sauce"
60,man,angry,"Mango Chutney"
60,woman,happy,"Mint Sauce"
18,man,happy,"Mint Sauce"
57,man,disgust,"Onion Chutney"
44,man,angry,"Mango Chutney"
25,man,fear,"Mango Chutney"
25,woman,surprise,"Mango Chutney"
64,woman,happy,"Mango Chutney"
51,woman,angry,"Onion Chutney"
32,woman,disgust,"Mint Sauce"
39,woman,surprise,"Red Sauce"
32,man,angry,"Mango Chutney"
52,man,fear,"Mango Chutney"
15,man,surprise,"Mango Chutney"
67,woman,happy,"Mango Chutney"
63,man,disgust,"Red Sauce"
53,woman,fear,"Mango Chutney"
52,man,sad,"Mango Chutney"
67,woman,happy,"Onion Chutney"
69,man,happy,"Onion Chutney"
61,woman,sad,"Red Sauce"
47,woman,happy,"Mint Sauce"
50,woman,happy,"Onion Chutney"
47,man,surprise,"Mango Chutney"
37,man,sad,"Lime Pickle"
67,man,surprise,"Mint Sauce"
44,woman,surprise,"Onion Chutney"
51,man,happy,"Red Sauce"
21,woman,surprise,"Mango Chutney"
53,man,happy,"Onion Chutney"
58,man,fear,"Mango Chutney"
55,man,sad,"Mint Sauce"
40,man,happy,"Red Sauce"
65,woman,disgust,"Mango Chutney"
18,woman,surprise,"Mint Sauce"
30,woman,disgust,"Mango Chutney"
25,man,angry,"Mango Chutney"
41,man,fear,"Red Sauce"
54,man,sad,"Onion Chutney"
58,man,fear,"Mint Sauce"
56,woman,surprise,"Onion Chutney"
69,woman,angry,"Mint Sauce"
33,woman,disgust,"Mint Sauce"
66,woman,fear,"Onion Chutney"
68,woman,happy,"Lime Pickle"
54,man,happy,"Mango Chutney"
52,woman,surprise,"Mint Sauce"
18,woman,disgust,"Red Sauce"
60,woman,surprise,"Mango Chutney"
57,man,fear,"Red Sauce"
15,woman,angry,"Onion Chutney"
31,man,surprise,"Mango Chutney"
31,man,happy,"Onion Chutney"
41,man,angry,"Onion Chutney"
16,woman,angry,"Mango Chutney"
22,man,happy,"Mint Sauce"
28,woman,disgust,"Mango Chutney"
28,woman,happy,"Mango Chutney"
68,man,sad,"Red Sauce"
24,man,disgust,"Mint Sauce"
69,woman,fear,"Onion Chutney"
22,woman,angry,"Onion Chutney"
26,woman,sad,"Mint Sauce"
29,man,angry,"Red Sauce"
39,woman,sad,"Onion Chutney"
41,woman,surprise,"Mint Sauce"
23,woman,sad,"Mango Chutney"
38,man,disgust,"Mango Chutney"
51,man,happy,"Red Sauce"
25,man,disgust,"Lime Pickle"
30,man,angry,"Mint Sauce"
49,man,sad,"Mango Chutney"
15,woman,fear,"Red Sauce"
41,woman,surprise,"Red Sauce"
31,man,surprise,"Mango Chutney"
64,man,disgust,"Mango Chutney"
51,woman,fear,"Mint Sauce"
50,woman,disgust,"Mango Chutney"
38,woman,angry,"Mint Sauce"
28,woman,sad,"Mint Sauce"
64,man,disgust,"Mint Sauce"
39,man,disgust,"Onion Chutney"
65,woman,fear,"Mint Sauce"
43,woman,happy,"Red Sauce"
27,woman,sad,"Onion Chutney"
22,man,angry,"Mango Chutney"
27,man,disgust,"Lime Pickle"
20,woman,surprise,"Onion Chutney"
43,man,angry,"Red Sauce"
30,woman,happy,"Onion Chutney"
44,woman,fear,"Mint Sauce"
62,woman,surprise,"Mango Chutney"
59,woman,happy,"Mango Chutney"
17,man,happy,"Mint Sauce"
59,woman,sad,"Mint Sauce"
66,man,sad,"Onion Chutney"
23,woman,happy,"Onion Chutney"
50,man,surprise,"Lime Pickle"
22,man,fear,"Red Sauce"
23,woman,sad,"Red Sauce"
20,woman,sad,"Mango Chutney"
37,woman,angry,"Lime Pickle"
53,woman,disgust,"Mango Chutney"
28,woman,fear,"Mint Sauce"
66,man,surprise,"Mango Chutney"
20,woman,surprise,"Mango Chutney"
49,woman,fear,"Mango Chutney"
21,woman,surprise,"Onion Chutney"
40,woman,surprise,"Onion Chutney"
21,man,fear,"Mango Chutney"
63,woman,fear,"Mango Chutney"
34,woman,angry,"Mint Sauce"
47,woman,happy,"Mint Sauce"
31,man,surprise,"Mint Sauce"
67,man,angry,"Mint Sauce"
55,woman,disgust,"Red Sauce"
66,woman,happy,"Red Sauce"
29,man,sad,"Mango Chutney"
32,man,angry,"Mango Chutney"
17,man,sad,"Mint Sauce"
50,man,surprise,"Onion Chutney"
64,woman,fear,"Mango Chutney"
29,woman,fear,"Mint Sauce"
57,man,fear,"Mint Sauce"
66,man,sad,"Mango Chutney"
15,woman,disgust,"Lime Pickle"
64,woman,fear,"Mint Sauce"
64,man,surprise,"Mango Chutney"
17,man,fear,"Mint Sauce"
42,woman,happy,"Mango Chutney"
36,man,sad,"Mint Sauce"
60,man,fear,"Mango Chutney"
55,man,happy,"Mango Chutney"
16,woman,angry,"Mango Chutney"
25,man,disgust,"Mint Sauce"
60,woman,happy,"Mint Sauce"
60,man,angry,"Onion Chutney"
28,man,angry,"Red Sauce"
51,man,sad,"Mint Sauce"
59,man,fear,"Lime Pickle"
50,woman,angry,"Onion Chutney"
30,man,angry,"Mango Chutney"
43,woman,fear,"Onion Chutney"
34,man,fear,"Onion Chutney"
38,woman,angry,"Mango Chutney"
65,man,sad,"Mango Chutney"
60,woman,sad,"Mango Chutney"
59,man,happy,"Mango Chutney"
39,woman,surprise,"Mango Chutney"
16,woman,fear,"Mango Chutney"
36,woman,surprise,"Mango Chutney"
20,woman,disgust,"Mint Sauce"
17,man,fear,"Mint Sauce"
23,woman,surprise,"Mango Chutney"
55,man,fear,"Onion Chutney"
65,woman,fear,"Mango Chutney"
50,woman,angry,"Red Sauce"
45,man,angry,"Mango Chutney"
17,woman,surprise,"Mint Sauce"
23,man,disgust,"Mango Chutney"
64,woman,fear,"Onion Chutney"
16,woman,angry,"Mint Sauce"
28,woman,disgust,"Mint Sauce"
26,woman,happy,"Mango Chutney"
51,woman,disgust,"Mango Chutney"
42,woman,sad,"Mint Sauce"
40,man,fear,"Mango Chutney"
33,woman,disgust,"Mango Chutney"
66,man,angry,"Mango Chutney"
18,woman,disgust,"Onion Chutney"
62,woman,fear,"Mango Chutney"
69,woman,angry,"Mango Chutney"
38,woman,surprise,"Mint Sauce"
46,woman,disgust,"Mango Chutney"
39,man,fear,"Red Sauce"
17,woman,disgust,"Red Sauce"
29,woman,fear,"Mango Chutney"
44,man,angry,"Mint Sauce"
25,man,surprise,"Mango Chutney"
38,woman,sad,"Mango Chutney"
32,woman,fear,"Mango Chutney"
55,man,happy,"Onion Chutney"
66,woman,fear,"Mint Sauce"
28,man,angry,"Onion Chutney"
60,woman,happy,"Mint Sauce"
15,man,surprise,"Mango Chutney"
21,man,happy,"Red Sauce"
48,man,angry,"Red Sauce"
45,man,surprise,"Lime Pickle"
22,man,angry,"Red Sauce"
22,man,angry,"Onion Chutney"
42,man,angry,"Mint Sauce"
49,woman,happy,"Mint Sauce"
42,woman,happy,"Mint Sauce"
66,woman,fear,"Lime Pickle"
57,woman,sad,"Onion Chutney"
46,woman,disgust,"Mango Chutney"
24,woman,sad,"Mango Chutney"
23,woman,angry,"Mint Sauce"
29,man,disgust,"Lime Pickle"
64,woman,sad,"Mint Sauce"
48,woman,happy,"Mint Sauce"
59,woman,sad,"Mango Chutney"
22,man,disgust,"Lime Pickle"
35,woman,disgust,"Red Sauce"
18,woman,angry,"Onion Chutney"
37,woman,angry,"Onion Chutney"
54,woman,disgust,"Mango Chutney"
39,woman,sad,"Mint Sauce"
17,man,happy,"Mint Sauce"
52,woman,disgust,"Mango Chutney"
49,man,sad,"Mango Chutney"
66,man,sad,"Red Sauce"
69,man,sad,"Red Sauce"
36,woman,disgust,"Mint Sauce"
54,woman,disgust,"Mango Chutney"
30,woman,disgust,"Onion Chutney"
68,man,angry,"Red Sauce"
32,man,angry,"Onion Chutney"
43,man,angry,"Onion Chutney"
46,man,angry,"Mint Sauce"
45,woman,happy,"Mango Chutney"
40,man,happy,"Red Sauce"
65,man,sad,"Mint Sauce"
36,man,fear,"Red Sauce"
20,woman,sad,"Onion Chutney"
35,man,sad,"Lime Pickle"
44,woman,surprise,"Lime Pickle"
49,woman,fear,"Mango Chutney"
48,man,surprise,"Mint Sauce"
52,woman,disgust,"Mango Chutney"
59,woman,surprise,"Mango Chutney"
56,man,fear,"Red Sauce"
43,woman,happy,"Onion Chutney"
46,woman,disgust,"Mango Chutney"
49,woman,fear,"Onion Chutney"
38,woman,angry,"Mango Chutney"
24,woman,surprise,"Mango Chutney"
19,woman,angry,"Mango Chutney"
38,man,happy,"Mint Sauce"
69,woman,fear,"Lime Pickle"
43,woman,happy,"Onion Chutney"
47,man,disgust,"Onion Chutney"
64,man,surprise,"Mint Sauce"
64,woman,fear,"Mint Sauce"
52,woman,angry,"Red Sauce"
49,woman,disgust,"Mango Chutney"
26,woman,happy,"Mint Sauce"
69,woman,fear,"Mint Sauce"
29,woman,happy,"Mango Chutney"
27,woman,sad,"Mango Chutney"
48,man,sad,"Mint Sauce"
23,woman,sad,"Red Sauce"
58,woman,surprise,"Mango Chutney"
53,man,fear,"Onion Chutney"
56,woman,surprise,"Mint Sauce"
66,man,sad,"Onion Chutney"
33,woman,disgust,"Mint Sauce"
17,woman,disgust,"Lime Pickle"
45,woman,sad,"Red Sauce"
25,woman,sad,"Mango Chutney"
43,man,fear,"Onion Chutney"
59,woman,sad,"Lime Pickle"
20,man,sad,"Mint Sauce"
68,man,sad,"Mint Sauce"
48,woman,disgust,"Mint Sauce"
60,woman,happy,"Lime Pickle"
63,woman,happy,"Onion Chutney"
62,man,angry,"Red Sauce"
42,woman,happy,"Red Sauce"
58,man,disgust,"Mango Chutney"
26,woman,happy,"Mint Sauce"
67,man,sad,"Mango Chutney"
54,man,happy,"Mint Sauce"
55,woman,disgust,"Mango Chutney"
28,woman,fear,"Red Sauce"
52,man,happy,"Mango Chutney"
48,man,sad,"Mango Chutney"
25,woman,fear,"Lime Pickle"
68,woman,disgust,"Mango Chutney"
43,man,disgust,"Mango Chutney"
36,man,sad,"Mango Chutney"
43,woman,surprise,"Onion Chutney"
27,man,disgust,"Mango Chutney"
21,woman,angry,"Mango Chutney"
47,man,angry,"Mint Sauce"
22,woman,sad,"Mango Chutney"
33,woman,angry,"Mint Sauce"
69,man,sad,"Red Sauce"
40,man,angry,"Mint Sauce"
